ticker,file,decision,sources,mode,provider,generated_at
CRCT,crct.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;aster-trend-relay-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
INNV,innv.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WKC,wkc.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
LEGH,legh.html,BUY-WATCH / 偏买入观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
CME,cme.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;early-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TRGP,trgp.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FIX,fix.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TW,tw.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
CTS,cts.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;aster-v4-tactical-breakout-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MSGE,msge.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
XZO,xzo.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
PFBC,pfbc.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
IRWD,irwd.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AVIR,avir.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
CLMB,clmb.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
NABL,nabl.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
POWW,poww.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
WNEB,wneb.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;aster-ema-cross-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FUNC,func.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;aster-ema-cross-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NBN,nbn.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
WEYS,weys.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
FCFS,fcfs.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
TEL,tel.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ACDC,acdc.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DIOD,diod.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
CAMP,camp.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking,enhanced-fallback,,2026-09-18 13:30:48
CRSP,crsp.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;aster-v4-tactical-breakout-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ENSG,ensg.html,WATCH-BUY / 强观察,aster-ema-candle-capture-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
COHU,cohu.html,BUY-WATCH / 偏买入观察,aster-ema-cross-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-russell2000-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DMAC,dmac.html,BUY-WATCH / 偏买入观察,aster-ema-cross-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SLNH,slnh.html,BUY-WATCH / 偏买入观察,aster-ema-cross-ranking;aster-v4-tactical-breakout-ranking,enhanced-fallback,,2026-09-18 13:30:48
VOYG,voyg.html,BUY-WATCH / 偏买入观察,aster-ema-cross-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ALNT,alnt.html,BUY-WATCH / 偏买入观察,aster-ema-cross-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BRKR,brkr.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;aster-trend-relay-ranking;nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GATX,gatx.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CLFD,clfd.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VUZI,vuzi.html,WATCH-BUY / 强观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
NXDR,nxdr.html,WATCH-BUY / 强观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
ANGI,angi.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MTRN,mtrn.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
EAF,eaf.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;aster-trend-relay-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CNTN,cntn.html,WATCH-BUY / 强观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
TBCH,tbch.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MTD,mtd.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PACB,pacb.html,WATCH-BUY / 强观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
VERI,veri.html,WATCH-BUY / 强观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
OBT,obt.html,WATCH-BUY / 强观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
ARL,arl.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;aster-v5-risk-adjusted-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RUSHB,rushb.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;aster-trend-relay-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RBB,rbb.html,WATCH-BUY / 强观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
QUBT,qubt.html,WATCH-BUY / 强观察,aster-ema-cross-ranking;aster-v4-tactical-breakout-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CVBF,cvbf.html,WATCH-BUY / 强观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
COHR,cohr.html,HOLD-WATCH / 继续观察,aster-ema-cross-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ANIP,anip.html,HOLD-WATCH / 继续观察,aster-ema-cross-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CURI,curi.html,HOLD-WATCH / 继续观察,aster-ema-cross-ranking,enhanced-fallback,,2026-09-18 13:30:48
WMK,wmk.html,HOLD-WATCH / 继续观察,aster-ema-cross-ranking;aster-trend-relay-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
VICR,vicr.html,BUY-WATCH / 偏买入观察,aster-trend-relay-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AUGO,augo.html,BUY-WATCH / 偏买入观察,aster-trend-relay-ranking;aster-v3-quality-momentum-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HALO,halo.html,BUY-WATCH / 偏买入观察,aster-trend-relay-ranking,enhanced-fallback,,2026-09-18 13:30:48
VATE,vate.html,BUY-WATCH / 偏买入观察,aster-trend-relay-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DNA,dna.html,BUY-WATCH / 偏买入观察,aster-trend-relay-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HAFC,hafc.html,WATCH-BUY / 强观察,aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking,enhanced-fallback,,2026-09-18 13:30:48
AUPH,auph.html,WATCH-BUY / 强观察,aster-v2-balanced-ranking;aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SG,sg.html,WATCH-BUY / 强观察,aster-v3-quality-momentum-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MGNI,mgni.html,WATCH-BUY / 强观察,aster-v3-quality-momentum-ranking;aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HYLN,hyln.html,WATCH-BUY / 强观察,aster-v3-quality-momentum-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HNGE,hnge.html,WATCH-BUY / 强观察,aster-v3-quality-momentum-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BMRC,bmrc.html,WATCH-BUY / 强观察,aster-v3-quality-momentum-ranking,enhanced-fallback,,2026-09-18 13:30:48
TCI,tci.html,WATCH-BUY / 强观察,aster-v3-quality-momentum-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TDC,tdc.html,WATCH-BUY / 强观察,aster-v3-quality-momentum-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SND,snd.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking,enhanced-fallback,,2026-09-18 13:30:48
SENS,sens.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking,enhanced-fallback,,2026-09-18 13:30:48
DC,dc.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
OPTU,optu.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking;russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SITM,sitm.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CERS,cers.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking,enhanced-fallback,,2026-09-18 13:30:48
TMDX,tmdx.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RBKB,rbkb.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking,enhanced-fallback,,2026-09-18 13:30:48
NRGV,nrgv.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking,enhanced-fallback,,2026-09-18 13:30:48
VVX,vvx.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ACHV,achv.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SIGA,siga.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking,enhanced-fallback,,2026-09-18 13:30:48
PENG,peng.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ELE,ele.html,BUY-WATCH / 偏买入观察,aster-v4-tactical-breakout-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MANE,mane.html,BUY-WATCH / 偏买入观察,aster-v5-risk-adjusted-ranking;russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
A,a.html,HOLD-WATCH / 继续观察,aster-v5-risk-adjusted-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WDAY,wday.html,HOLD-WATCH / 继续观察,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ICLR,iclr.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AVAV,avav.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FLEX,flex.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FOX,fox.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ESLT,eslt.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
STRL,strl.html,HOLD-WATCH / 继续观察,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DDOG,ddog.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SSNC,ssnc.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MDGL,mdgl.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
BIDU,bidu.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MAR,mar.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FOXA,foxa.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
HON,hon.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NBIS,nbis.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
UAL,ual.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ARGX,argx.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FAST,fast.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WMT,wmt.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;early-spx-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-spx-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AKAM,akam.html,WAIT / 暂不追,nasdaq200-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FTAI,ftai.html,WAIT / 暂不追,nasdaq200-early-signal-ranking;early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RKLB,rklb.html,WAIT / 暂不追,nasdaq200-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AUR,aur.html,WAIT / 暂不追,nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
OLLI,olli.html,WATCH-BUY / 强观察,nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GLXY,glxy.html,WAIT / 暂不追,nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SAIL,sail.html,HOLD-WATCH / 继续观察,nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
EOSE,eose.html,WAIT / 暂不追,nasdaq500-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FSLY,fsly.html,WAIT / 暂不追,nasdaq500-early-signal-ranking;early-nasdaq500-4h-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
KOPN,kopn.html,HOLD-WATCH / 继续观察,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TKNO,tkno.html,HOLD-WATCH / 继续观察,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ALMR,almr.html,WATCH-BUY / 强观察,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DDD,ddd.html,HOLD-WATCH / 继续观察,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AFRI,afri.html,HOLD-WATCH / 继续观察,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TMP,tmp.html,HOLD-WATCH / 继续观察,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GENB,genb.html,HOLD-WATCH / 继续观察,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RPAY,rpay.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CSR,csr.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SLAB,slab.html,WAIT / 暂不追,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TRAK,trak.html,WATCH-BUY / 强观察,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SLDP,sldp.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CXW,cxw.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
XRX,xrx.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GLSI,glsi.html,HOLD-WATCH / 继续观察,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
NUTX,nutx.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
REFI,refi.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CFFN,cffn.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ANDE,ande.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AESI,aesi.html,WAIT / 暂不追,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CSTL,cstl.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ESQ,esq.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PARR,parr.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MDXG,mdxg.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RDVT,rdvt.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FDBC,fdbc.html,WAIT / 暂不追,russell2000-early-signal-ranking;early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GNK,gnk.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
STLN,stln.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FPI,fpi.html,WAIT / 暂不追,russell2000-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
WDC,wdc.html,WAIT / 暂不追,early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CRDO,crdo.html,WAIT / 暂不追,early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AMZN,amzn.html,WAIT / 暂不追,early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ROST,rost.html,WAIT / 暂不追,early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
SNPS,snps.html,WAIT / 暂不追,early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
ORLY,orly.html,WAIT / 暂不追,early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
TCOM,tcom.html,WAIT / 暂不追,early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
LECO,leco.html,WAIT / 暂不追,early-nasdaq200-4h-signal-ranking;prism-nasdaq200-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RGEN,rgen.html,HOLD-WATCH / 继续观察,early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FROG,frog.html,WAIT / 暂不追,early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CROX,crox.html,HOLD-WATCH / 继续观察,early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MRNA,mrna.html,HOLD-WATCH / 继续观察,early-nasdaq500-4h-signal-ranking;early-spx-4h-signal-ranking;prism-spx-4h-signal-ranking;spx-early-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
CHEF,chef.html,WAIT / 暂不追,early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
MANH,manh.html,WAIT / 暂不追,early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
RDNT,rdnt.html,WAIT / 暂不追,early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
QNT,qnt.html,WAIT / 暂不追,early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
AXTI,axti.html,HOLD-WATCH / 继续观察,early-nasdaq500-4h-signal-ranking;prism-nasdaq500-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
GMAB,gmab.html,HOLD-WATCH / 继续观察,early-nasdaq500-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
PLPC,plpc.html,BUY-WATCH / 偏买入观察,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
DBI,dbi.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
FDMT,fdmt.html,HOLD-WATCH / 继续观察,early-russell2000-4h-signal-ranking;prism-russell2000-4h-signal-ranking,enhanced-fallback,,2026-09-18 13:30:48
